"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 24 20:23:40 GMT 2023","Tue Jan 24 20:23:40 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator2]",""
"passed","Tue Jan 24 20:18:45 GMT 2023","Tue Jan 24 20:18:46 GMT 2023","317","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--]",""
"passed","Tue Jan 24 20:20:54 GMT 2023","Tue Jan 24 20:20:54 GMT 2023","544","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+77777777777]",""
"passed","Tue Jan 24 20:23:52 GMT 2023","Tue Jan 24 20:23:52 GMT 2023","331","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-register-link5]",""
"passed","Tue Jan 24 20:19:26 GMT 2023","Tue Jan 24 20:19:27 GMT 2023","425","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -           ]",""
"passed","Tue Jan 24 20:20:49 GMT 2023","Tue Jan 24 20:20:50 GMT 2023","626","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+6787654354329]",""
"passed","Tue Jan 24 20:23:31 GMT 2023","Tue Jan 24 20:23:31 GMT 2023","2","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[reviews]",""
"passed","Tue Jan 24 20:23:35 GMT 2023","Tue Jan 24 20:23:35 GMT 2023","200","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator2]",""
"passed","Tue Jan 24 20:20:13 GMT 2023","Tue Jan 24 20:20:14 GMT 2023","671","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+78987566    ]",""
"broken","Tue Jan 24 20:23:42 GMT 2023","Tue Jan 24 20:23:42 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator4]",""
"broken","Tue Jan 24 20:23:52 GMT 2023","Tue Jan 24 20:23:52 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-index-link0]",""
"passed","Tue Jan 24 20:19:13 GMT 2023","Tue Jan 24 20:19:14 GMT 2023","360","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+53252253f3252]",""
"passed","Tue Jan 24 20:22:59 GMT 2023","Tue Jan 24 20:23:00 GMT 2023","672","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+6787654354329]",""
"passed","Tue Jan 24 20:19:23 GMT 2023","Tue Jan 24 20:19:24 GMT 2023","416","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+53252253f3252]",""
"passed","Tue Jan 24 20:23:49 GMT 2023","Tue Jan 24 20:23:49 GMT 2023","335","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-reviews-link3]",""
"passed","Tue Jan 24 20:19:18 GMT 2023","Tue Jan 24 20:19:18 GMT 2023","332","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+78987566    ]",""
"passed","Tue Jan 24 20:21:44 GMT 2023","Tue Jan 24 20:21:45 GMT 2023","656","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-           ]",""
"passed","Tue Jan 24 20:23:50 GMT 2023","Tue Jan 24 20:23:50 GMT 2023","327","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-login-link4]",""
"passed","Tue Jan 24 20:20:22 GMT 2023","Tue Jan 24 20:20:23 GMT 2023","676","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+77777777777]",""
"passed","Tue Jan 24 20:20:58 GMT 2023","Tue Jan 24 20:20:58 GMT 2023","602","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-<script>alert(123)</script>]",""
