"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 25 07:08:09 GMT 2023","Wed Jan 25 07:08:11 GMT 2023","2236","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[chrome]",""
"passed","Wed Jan 25 07:13:34 GMT 2023","Wed Jan 25 07:13:34 GMT 2023","338","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-index-link0]",""
"broken","Wed Jan 25 07:13:14 GMT 2023","Wed Jan 25 07:13:14 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-index]",""
"passed","Wed Jan 25 07:13:32 GMT 2023","Wed Jan 25 07:13:32 GMT 2023","317","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-pricing-link2]",""
"passed","Wed Jan 25 07:08:00 GMT 2023","Wed Jan 25 07:08:00 GMT 2023","365","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:07:34 GMT 2023","Wed Jan 25 07:07:34 GMT 2023","423","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+78987566    ]",""
"passed","Wed Jan 25 07:08:24 GMT 2023","Wed Jan 25 07:08:24 GMT 2023","407","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-]",""
"broken","Wed Jan 25 07:13:22 GMT 2023","Wed Jan 25 07:13:22 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-register]",""
"passed","Wed Jan 25 07:12:34 GMT 2023","Wed Jan 25 07:12:35 GMT 2023","689","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:08:56 GMT 2023","Wed Jan 25 07:08:57 GMT 2023","893","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+78987566    ]",""
"broken","Wed Jan 25 07:13:37 GMT 2023","Wed Jan 25 07:13:37 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-pricing-link2]",""
"broken","Wed Jan 25 07:13:18 GMT 2023","Wed Jan 25 07:13:18 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-reviews]",""
"passed","Wed Jan 25 07:07:29 GMT 2023","Wed Jan 25 07:07:30 GMT 2023","419","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+53252253f3252]",""
"passed","Wed Jan 25 07:12:19 GMT 2023","Wed Jan 25 07:12:20 GMT 2023","773","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+78987566    ]",""
"skipped","Wed Jan 25 07:07:57 GMT 2023","Wed Jan 25 07:07:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_active[firefox]",""
"broken","Wed Jan 25 07:13:30 GMT 2023","Wed Jan 25 07:13:30 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator4]",""
"passed","Wed Jan 25 07:13:33 GMT 2023","Wed Jan 25 07:13:34 GMT 2023","378","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-reviews-link3]",""
"passed","Wed Jan 25 07:12:07 GMT 2023","Wed Jan 25 07:12:08 GMT 2023","685","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+77777777777]",""
"broken","Wed Jan 25 07:13:35 GMT 2023","Wed Jan 25 07:13:35 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-index-link0]",""
"passed","Wed Jan 25 07:07:45 GMT 2023","Wed Jan 25 07:07:45 GMT 2023","458","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+78987566    ]",""
"passed","Wed Jan 25 07:08:16 GMT 2023","Wed Jan 25 07:08:17 GMT 2023","496","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+78987566    ]",""
"passed","Wed Jan 25 07:08:04 GMT 2023","Wed Jan 25 07:08:04 GMT 2023","579","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -           ]",""
"broken","Wed Jan 25 07:13:38 GMT 2023","Wed Jan 25 07:13:38 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-register-link5]",""
"passed","Wed Jan 25 07:13:24 GMT 2023","Wed Jan 25 07:13:24 GMT 2023","4","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-reviews]",""
"broken","Wed Jan 25 07:13:37 GMT 2023","Wed Jan 25 07:13:37 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-reviews-link3]",""
